Name,Team,Nationalaty,Position,age,Matches Played,Matches Starts,Minutes / Div By 90,Goals,Asissts,Yellows,Reds,Total Shots,Passes Attemted,Passes Total Distance,Short Passes,Medium Passes,Long Passes,Cross Passes,Head Pases,Tackeled,Tackeled Dribbels,Pressure Applying,Blocks,Shots Blocks,Clearence,Touches,Touches Defencive Penalty Area,Touches Defencive 3RD,Touches Mid 3RD,Touches Attacking 3RD,Touches Attacking Penalty Area,Touches Live Game,Dribbels Succes,Dribbels Attempted,Carries,Carries To Distance,Carries Proggresive,Carries Proggresive Foword,Carries Tackeled,Reciving Passes,Fouls Commited,Fouls Drawn,Tackele Won,looseBallRecovered,Aerial Duals Won,Aerial Duals Lost
Ben Knight,Manchester City,eng ENG,MF,19-194,1,0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ben Mee,Burnley,eng ENG,DF,32-093,13,13,13.0,2.0,0.0,3.0,0.0,10.0,389.0,6838.0,91.0,157.0,129.0,1.0,40.0,17.0,7.0,63.0,23.0,13.0,73.0,521.0,78.0,270.0,243.0,24.0,16.0,505.0,1.0,1.0,241.0,1159.0,468.0,9.0,3.0,248.0,9.0,8.0,8.0,125.0,57.0,21.0
Ben White,Arsenal,eng ENG,DF,24-078,18,18,17.4,0.0,0.0,1.0,0.0,3.0,802.0,15112.0,198.0,426.0,161.0,1.0,36.0,20.0,7.0,103.0,28.0,13.0,53.0,955.0,139.0,506.0,491.0,34.0,5.0,935.0,3.0,10.0,638.0,3763.0,2120.0,35.0,6.0,646.0,14.0,17.0,14.0,140.0,33.0,18.0
Ben Woodburn,Liverpool,wls WAL,"FW,MF",22-071,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Mendy,Manchester City,fr FRA,DF,27-161,2,2,1.9,0.0,0.0,0.0,0.0,0.0,87.0,1355.0,30.0,38.0,14.0,8.0,3.0,3.0,2.0,12.0,0.0,0.0,3.0,94.0,0.0,16.0,57.0,28.0,1.0,82.0,1.0,2.0,69.0,302.0,204.0,8.0,1.0,72.0,3.0,0.0,1.0,7.0,2.0,2.0
Benjamin Nelson,Leicester City,sct SCO,DF,17-282,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernardo Silva,Manchester City,pt POR,MF,27-137,23,22,20.2,7.0,2.0,4.0,0.0,26.0,1165.0,16095.0,622.0,392.0,95.0,48.0,18.0,35.0,16.0,364.0,28.0,1.0,15.0,1374.0,30.0,179.0,661.0,644.0,120.0,1334.0,34.0,59.0,1035.0,5945.0,3296.0,198.0,22.0,1234.0,22.0,23.0,20.0,139.0,11.0,16.0
Bernd Leno,Arsenal,de GER,GK,29-296,6,6,6.0,0.0,0.0,0.0,0.0,0.0,87.0,1543.0,19.0,20.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,86.0,99.0,0.0,0.0,0.0,70.0,0.0,0.0,50.0,274.0,111.0,0.0,0.0,41.0,0.0,0.0,0.0,12.0,0.0,0.0
Bertrand Traoré,Aston Villa,bf BFA,"MF,DF",26-110,5,1,1.3,0.0,0.0,0.0,0.0,6.0,25.0,322.0,10.0,11.0,3.0,3.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,42.0,0.0,2.0,17.0,25.0,7.0,41.0,7.0,11.0,39.0,189.0,93.0,7.0,1.0,46.0,0.0,6.0,0.0,8.0,2.0,4.0
Billy Gilmour,Norwich City,sct SCO,MF,20-197,12,11,10.9,0.0,1.0,2.0,0.0,8.0,625.0,11088.0,196.0,232.0,176.0,11.0,20.0,22.0,7.0,197.0,9.0,2.0,20.0,709.0,26.0,181.0,407.0,168.0,5.0,645.0,5.0,12.0,423.0,2400.0,1073.0,44.0,6.0,522.0,20.0,10.0,15.0,82.0,7.0,8.0
Billy Koumetio,Liverpool,fr FRA,DF,19-041,1,1,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Björn Hardley,Manchester Utd,nl NED,DF,19-006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Thomas,Burnley,eng ENG,DF,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boubakary Soumaré,Leicester City,fr FRA,MF,22-301,22,15,15.6,0.0,1.0,2.0,0.0,6.0,686.0,10142.0,289.0,294.0,81.0,5.0,28.0,26.0,6.0,270.0,17.0,4.0,17.0,828.0,35.0,174.0,520.0,184.0,8.0,820.0,16.0,22.0,577.0,2828.0,1111.0,53.0,18.0,661.0,25.0,27.0,17.0,112.0,21.0,14.0
Brandon Austin,Tottenham,eng ENG,GK,22-351,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,Norwich City,eng ENG,DF,21-113,12,11,11.1,0.0,0.0,4.0,0.0,1.0,526.0,8073.0,206.0,254.0,54.0,9.0,12.0,26.0,11.0,133.0,23.0,3.0,17.0,670.0,49.0,208.0,305.0,209.0,21.0,595.0,6.0,19.0,423.0,2154.0,1196.0,49.0,13.0,437.0,13.0,21.0,14.0,73.0,12.0,7.0
Brooklyn Lyons-Foster,Tottenham,eng ENG,DF,21-024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Fernandes,Manchester Utd,pt POR,MF,27-108,22,20,19.6,5.0,9.0,4.0,0.0,47.0,1087.0,15654.0,429.0,372.0,237.0,50.0,25.0,38.0,16.0,353.0,18.0,0.0,25.0,1312.0,40.0,202.0,590.0,608.0,65.0,1219.0,13.0,23.0,825.0,3972.0,2315.0,109.0,32.0,1172.0,28.0,38.0,27.0,131.0,13.0,17.0
Bruno Jordão,Wolves,pt POR,MF,23-074,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,Tottenham,es ESP,"FW,MF",20-317,11,6,5.5,0.0,0.0,1.0,0.0,1.0,33.0,425.0,22.0,5.0,4.0,3.0,0.0,3.0,2.0,27.0,2.0,0.0,0.0,48.0,2.0,9.0,11.0,30.0,2.0,47.0,2.0,3.0,37.0,252.0,154.0,7.0,1.0,36.0,1.0,7.0,6.0,10.0,0.0,0.0
Bryan Mbeumo,Brentford,fr FRA,FW,22-140,17,16,15.4,4.0,1.0,2.0,0.0,38.0,347.0,3704.0,171.0,96.0,47.0,22.0,20.0,14.0,3.0,220.0,16.0,3.0,9.0,530.0,8.0,49.0,205.0,311.0,60.0,510.0,16.0,34.0,317.0,1564.0,864.0,45.0,27.0,696.0,13.0,18.0,10.0,79.0,16.0,52.0
Bukayo Saka,Arsenal,eng ENG,"MF,FW",20-111,20,17,15.8,4.0,4.0,2.0,0.0,43.0,548.0,6358.0,268.0,178.0,56.0,41.0,6.0,12.0,2.0,177.0,16.0,0.0,6.0,744.0,10.0,90.0,303.0,416.0,86.0,713.0,27.0,48.0,574.0,3409.0,2258.0,120.0,31.0,754.0,8.0,41.0,6.0,95.0,13.0,26.0
CJ Egan-Riley,Manchester City,eng ENG,DF,18-357,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Caleb Chukwuemeka,Aston Villa,eng ENG,FW,19-334,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Callum Hudson-Odoi,Chelsea,eng ENG,MF,21-048,17,13,13.1,2.0,2.0,1.0,0.0,21.0,410.0,5587.0,203.0,145.0,44.0,35.0,5.0,14.0,2.0,148.0,15.0,0.0,4.0,521.0,6.0,41.0,179.0,341.0,55.0,502.0,22.0,34.0,417.0,2682.0,1710.0,100.0,20.0,503.0,13.0,22.0,8.0,59.0,4.0,12.0
Callum Wilson,Newcastle Utd,eng ENG,FW,29-301,14,13,12.7,6.0,0.0,4.0,0.0,25.0,149.0,1537.0,71.0,49.0,11.0,5.0,16.0,7.0,1.0,151.0,8.0,4.0,12.0,304.0,13.0,33.0,132.0,160.0,55.0,287.0,13.0,22.0,175.0,641.0,353.0,19.0,24.0,521.0,25.0,17.0,5.0,35.0,27.0,57.0
Calum Chambers,Arsenal,eng ENG,DF,26-339,4,3,3.3,1.0,0.0,0.0,0.0,3.0,98.0,1499.0,38.0,42.0,17.0,5.0,4.0,2.0,1.0,24.0,11.0,3.0,7.0,122.0,17.0,49.0,61.0,17.0,1.0,108.0,0.0,0.0,71.0,239.0,106.0,4.0,2.0,73.0,1.0,1.0,4.0,14.0,3.0,2.0
Cameron Archer,Aston Villa,eng ENG,"MF,FW",20-157,5,2,2.3,4.0,0.0,0.0,0.0,9.0,5.0,91.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,12.0,0.0,1.0,2.0,9.0,3.0,12.0,1.0,2.0,7.0,15.0,0.0,0.0,1.0,9.0,6.0,1.0,0.0,2.0,1.0,2.0
Caoimhín Kelleher,Liverpool,ie IRL,GK,23-032,3,3,3.0,0.0,0.0,0.0,0.0,0.0,43.0,944.0,10.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,44.0,0.0,0.0,0.0,34.0,0.0,0.0,24.0,66.0,41.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0
Carney Chukwuemeka,Aston Villa,eng ENG,"MF,FW",17-352,6,2,2.5,0.0,1.0,0.0,0.0,2.0,35.0,451.0,16.0,14.0,2.0,0.0,1.0,1.0,1.0,35.0,2.0,0.0,0.0,51.0,0.0,7.0,27.0,19.0,7.0,51.0,2.0,5.0,43.0,161.0,81.0,4.0,2.0,51.0,3.0,4.0,1.0,11.0,1.0,6.0
Cenk Tosun,Everton,tr TUR,FW,30-201,1,0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0
Charlie Cresswell,Leeds United,eng ENG,DF,19-018,5,2,2.4,0.0,0.0,0.0,0.0,1.0,70.0,1178.0,14.0,31.0,25.0,0.0,4.0,4.0,1.0,21.0,1.0,1.0,6.0,84.0,15.0,61.0,29.0,2.0,0.0,84.0,1.0,1.0,57.0,481.0,309.0,2.0,0.0,60.0,1.0,3.0,2.0,9.0,4.0,3.0
Charlie Goode,Brentford,eng ENG,DF,26-144,8,6,7.0,0.0,0.0,3.0,0.0,4.0,294.0,4583.0,52.0,137.0,97.0,14.0,27.0,8.0,4.0,36.0,5.0,2.0,13.0,332.0,21.0,119.0,160.0,74.0,11.0,259.0,5.0,7.0,160.0,960.0,471.0,13.0,1.0,169.0,7.0,10.0,6.0,56.0,19.0,9.0
Charlie Patino,Arsenal,eng ENG,FW,18-069,1,0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Charlie Savage,Manchester Utd,wls WAL,MF,18-237,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Charlie Taylor,Burnley,eng ENG,DF,28-098,15,14,14.4,0.0,1.0,1.0,0.0,3.0,660.0,8507.0,261.0,219.0,153.0,35.0,39.0,27.0,16.0,111.0,56.0,11.0,50.0,857.0,84.0,302.0,378.0,234.0,6.0,713.0,11.0,23.0,415.0,2956.0,1248.0,56.0,10.0,402.0,9.0,20.0,10.0,136.0,28.0,16.0
Charlie Webster,Chelsea,eng ENG,MF,17-328,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Whitaker,Everton,eng ENG,MF,18-100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Che Adams,Southampton,sct SCO,FW,25-165,14,12,10.7,4.0,1.0,0.0,0.0,23.0,189.0,1797.0,99.0,49.0,17.0,4.0,13.0,8.0,1.0,139.0,15.0,4.0,9.0,321.0,17.0,45.0,137.0,155.0,44.0,315.0,4.0,12.0,199.0,776.0,365.0,16.0,20.0,437.0,18.0,25.0,6.0,57.0,22.0,50.0
Cheikhou Kouyaté,Crystal Palace,sn SEN,MF,32-004,16,14,13.7,0.0,1.0,0.0,0.0,5.0,464.0,6631.0,197.0,201.0,46.0,2.0,28.0,37.0,8.0,223.0,39.0,11.0,35.0,639.0,60.0,243.0,352.0,68.0,6.0,628.0,8.0,12.0,362.0,1494.0,630.0,16.0,11.0,328.0,26.0,19.0,23.0,160.0,41.0,20.0
Chem Campbell,Wolves,wls WAL,MF,18-360,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Wood,Burnley,nz NZL,FW,30-018,18,16,14.8,3.0,0.0,1.0,0.0,28.0,262.0,2437.0,159.0,73.0,14.0,6.0,40.0,9.0,3.0,171.0,14.0,5.0,6.0,390.0,10.0,24.0,170.0,205.0,42.0,382.0,5.0,9.0,172.0,525.0,219.0,14.0,14.0,665.0,13.0,8.0,6.0,40.0,89.0,87.0
Christian Benteke,Crystal Palace,be BEL,FW,31-022,18,10,11.3,4.0,1.0,3.0,0.0,37.0,256.0,2657.0,132.0,85.0,23.0,1.0,28.0,7.0,2.0,99.0,8.0,4.0,25.0,387.0,33.0,56.0,178.0,167.0,74.0,370.0,7.0,14.0,191.0,918.0,424.0,23.0,9.0,541.0,14.0,14.0,2.0,37.0,71.0,51.0
Christian Kabasele,Watford,be BEL,DF,30-304,4,3,3.3,0.0,0.0,0.0,0.0,2.0,104.0,2244.0,17.0,61.0,26.0,0.0,3.0,0.0,0.0,10.0,8.0,3.0,10.0,128.0,28.0,105.0,27.0,1.0,1.0,128.0,0.0,0.0,76.0,262.0,132.0,3.0,0.0,84.0,2.0,0.0,0.0,15.0,6.0,1.0
Christian Marques,Wolves,ch SUI,DF,18-344,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Nørgaard,Brentford,dk DEN,MF,27-290,18,16,16.2,1.0,1.0,4.0,0.0,17.0,765.0,11177.0,307.0,314.0,116.0,5.0,61.0,65.0,24.0,314.0,25.0,4.0,19.0,934.0,47.0,255.0,572.0,143.0,30.0,887.0,5.0,10.0,467.0,1988.0,1019.0,41.0,11.0,557.0,39.0,16.0,50.0,198.0,31.0,28.0
Christian Pulisic,Chelsea,us USA,"FW,MF",23-098,13,5,7.3,2.0,1.0,0.0,0.0,12.0,171.0,1796.0,101.0,47.0,7.0,9.0,0.0,3.0,0.0,103.0,5.0,0.0,5.0,248.0,3.0,23.0,86.0,155.0,39.0,240.0,6.0,15.0,178.0,1028.0,477.0,34.0,8.0,288.0,7.0,17.0,2.0,24.0,6.0,19.0
Christian Walton,Brighton,eng ENG,GK,26-046,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christoph Zimmermann,Norwich City,de GER,DF,28-347,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
Christos Tzolis,Norwich City,gr GRE,"MF,FW",19-329,9,4,4.0,2.0,2.0,0.0,0.0,13.0,63.0,751.0,26.0,20.0,11.0,14.0,3.0,4.0,2.0,40.0,1.0,0.0,1.0,89.0,3.0,13.0,32.0,49.0,14.0,88.0,0.0,2.0,67.0,386.0,240.0,11.0,2.0,96.0,3.0,7.0,1.0,10.0,2.0,11.0
Ciaran Clark,Newcastle Utd,ie IRL,DF,32-090,13,13,12.0,0.0,1.0,2.0,1.0,7.0,344.0,5276.0,102.0,167.0,65.0,5.0,22.0,17.0,9.0,75.0,14.0,10.0,48.0,443.0,76.0,255.0,171.0,34.0,21.0,436.0,3.0,4.0,246.0,1138.0,497.0,13.0,0.0,264.0,6.0,8.0,14.0,84.0,34.0,14.0
Cieran Slicker,Manchester City,sct SCO,GK,19-101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claudio Gomes,Manchester City,fr FRA,MF,21-155,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Drameh,Leeds United,eng ENG,DF,20-017,4,2,2.4,0.0,0.0,1.0,0.0,0.0,77.0,924.0,44.0,23.0,4.0,2.0,3.0,6.0,2.0,29.0,2.0,0.0,2.0,94.0,3.0,37.0,43.0,22.0,2.0,68.0,2.0,4.0,45.0,281.0,162.0,9.0,1.0,46.0,2.0,0.0,4.0,9.0,0.0,2.0
Cole Palmer,Manchester City,eng ENG,"FW,MF",19-233,10,3,3.7,2.0,0.0,0.0,0.0,12.0,73.0,840.0,41.0,20.0,7.0,7.0,2.0,5.0,1.0,46.0,3.0,0.0,1.0,107.0,2.0,14.0,42.0,57.0,17.0,107.0,2.0,6.0,83.0,393.0,200.0,9.0,7.0,98.0,4.0,1.0,6.0,13.0,2.0,1.0
Connor Roberts,Burnley,wls WAL,DF,26-093,2,1,1.2,0.0,0.0,1.0,0.0,0.0,7.0,141.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,14.0,5.0,7.0,5.0,2.0,0.0,13.0,0.0,0.0,5.0,18.0,7.0,1.0,0.0,4.0,3.0,4.0,2.0,2.0,0.0,0.0
Conor Bradley,Liverpool,nir NIR,DF,18-169,4,2,1.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Conor Coady,Wolves,eng ENG,DF,28-303,20,19,20.2,1.0,0.0,1.0,0.0,5.0,739.0,17084.0,105.0,384.0,240.0,2.0,26.0,15.0,7.0,96.0,30.0,23.0,77.0,886.0,211.0,573.0,342.0,14.0,8.0,862.0,1.0,1.0,536.0,2647.0,1333.0,16.0,1.0,608.0,9.0,3.0,12.0,104.0,18.0,17.0
Conor Coventry,West Ham,ie IRL,MF,21-275,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor Gallagher,Crystal Palace,eng ENG,MF,21-322,17,17,16.3,6.0,3.0,5.0,0.0,34.0,602.0,8747.0,237.0,221.0,116.0,45.0,21.0,42.0,8.0,371.0,24.0,6.0,17.0,825.0,30.0,152.0,400.0,330.0,56.0,753.0,30.0,39.0,545.0,2644.0,1149.0,63.0,30.0,579.0,39.0,32.0,27.0,146.0,16.0,16.0
Conor Hourihane,Aston Villa,ie IRL,MF,30-326,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Craig Cathcart,Watford,nir NIR,DF,32-322,14,14,13.3,0.0,1.0,3.0,0.0,1.0,453.0,8234.0,100.0,213.0,131.0,2.0,42.0,12.0,4.0,89.0,29.0,15.0,64.0,577.0,108.0,305.0,248.0,41.0,4.0,537.0,0.0,0.0,249.0,1026.0,453.0,6.0,1.0,281.0,11.0,4.0,7.0,130.0,36.0,20.0
Craig Dawson,West Ham,eng ENG,DF,31-233,21,17,18.3,1.0,0.0,2.0,0.0,21.0,638.0,12487.0,151.0,302.0,171.0,2.0,29.0,14.0,4.0,86.0,31.0,25.0,53.0,777.0,110.0,403.0,360.0,46.0,26.0,767.0,1.0,1.0,461.0,2312.0,1035.0,26.0,4.0,524.0,17.0,7.0,13.0,120.0,57.0,29.0
Cristian Romero,Tottenham,ar ARG,DF,23-242,11,10,9.9,0.0,0.0,6.0,1.0,0.0,322.0,5771.0,94.0,158.0,64.0,0.0,13.0,16.0,5.0,78.0,17.0,9.0,23.0,390.0,55.0,214.0,190.0,12.0,3.0,383.0,0.0,0.0,249.0,1331.0,681.0,10.0,1.0,254.0,7.0,6.0,16.0,55.0,21.0,6.0
Cristiano Ronaldo,Manchester Utd,pt POR,FW,36-323,18,16,16.2,13.0,2.0,4.0,0.0,64.0,501.0,6126.0,288.0,160.0,22.0,9.0,23.0,2.0,1.0,103.0,5.0,0.0,17.0,679.0,18.0,50.0,305.0,354.0,108.0,649.0,15.0,28.0,406.0,1945.0,1086.0,78.0,18.0,824.0,12.0,19.0,2.0,64.0,24.0,42.0
Crysencio Summerville,Leeds United,nl NED,"MF,FW",20-056,7,1,2.4,0.0,0.0,1.0,0.0,2.0,63.0,671.0,31.0,24.0,4.0,5.0,0.0,5.0,2.0,18.0,1.0,0.0,0.0,85.0,2.0,16.0,26.0,47.0,7.0,84.0,3.0,6.0,70.0,340.0,148.0,11.0,5.0,69.0,6.0,6.0,4.0,14.0,1.0,2.0
Cucho,Watford,co COL,"FW,MF",22-249,14,7,8.8,2.0,2.0,1.0,0.0,22.0,214.0,2475.0,79.0,75.0,43.0,28.0,15.0,4.0,1.0,128.0,10.0,0.0,2.0,294.0,6.0,47.0,123.0,150.0,19.0,268.0,16.0,25.0,194.0,1027.0,623.0,35.0,9.0,284.0,15.0,10.0,4.0,50.0,21.0,25.0
Curtis Jones,Liverpool,eng ENG,MF,20-329,9,6,6.7,1.0,3.0,0.0,0.0,13.0,308.0,4726.0,149.0,122.0,30.0,0.0,6.0,9.0,3.0,111.0,2.0,0.0,2.0,364.0,6.0,49.0,231.0,114.0,12.0,361.0,5.0,7.0,278.0,1530.0,821.0,45.0,11.0,320.0,8.0,12.0,7.0,39.0,2.0,3.0
Cédric Soares,Arsenal,pt POR,DF,30-116,7,5,5.4,0.0,2.0,2.0,0.0,2.0,83.0,1144.0,31.0,34.0,13.0,27.0,6.0,3.0,2.0,27.0,4.0,2.0,6.0,99.0,14.0,35.0,41.0,26.0,0.0,83.0,0.0,1.0,49.0,199.0,88.0,4.0,0.0,62.0,5.0,3.0,6.0,14.0,2.0,5.0
César Azpilicueta,Chelsea,es ESP,"DF,MF",32-119,20,17,16.4,0.0,3.0,1.0,0.0,7.0,1133.0,15516.0,511.0,477.0,107.0,38.0,47.0,33.0,13.0,200.0,43.0,7.0,36.0,1278.0,73.0,353.0,599.0,384.0,34.0,1171.0,9.0,10.0,772.0,2988.0,1758.0,94.0,6.0,967.0,16.0,6.0,18.0,115.0,33.0,21.0
