Name,Team,Nationalaty,Position,age,Matches Played_x,Matches Starts_x,Minutes / Div By 90_x,Goals_x,Asissts_x,Yellows_x,Reds_x,Total Shots_x,Passes Attemted_x,Passes Total Distance_x,Short Passes_x,Medium Passes_x,Long Passes_x,Cross Passes_x,Head Pases_x,Tackeled_x,Tackeled Dribbels_x,Pressure Applying_x,Blocks_x,Shots Blocks_x,Clearence_x,Touches_x,Touches Defencive Penalty Area_x,Touches Defencive 3RD_x,Touches Mid 3RD_x,Touches Attacking 3RD_x,Touches Attacking Penalty Area_x,Touches Live Game_x,Dribbels Succes_x,Dribbels Attempted_x,Carries_x,Carries To Distance_x,Carries Proggresive_x,Carries Proggresive Foword_x,Carries Tackeled_x,Reciving Passes_x,Fouls Commited_x,Fouls Drawn_x,Tackele Won_x,looseBallRecovered_x,Aerial Duals Won_x,Aerial Duals Lost_x,Matches Played_y,Matches Starts_y,Minutes / Div By 90_y,Goals_y,Asissts_y,Yellows_y,Reds_y,Total Shots_y,Passes Attemted_y,Passes Total Distance_y,Short Passes_y,Medium Passes_y,Long Passes_y,Cross Passes_y,Head Pases_y,Tackeled_y,Tackeled Dribbels_y,Pressure Applying_y,Blocks_y,Shots Blocks_y,Clearence_y,Touches_y,Touches Defencive Penalty Area_y,Touches Defencive 3RD_y,Touches Mid 3RD_y,Touches Attacking 3RD_y,Touches Attacking Penalty Area_y,Touches Live Game_y,Dribbels Succes_y,Dribbels Attempted_y,Carries_y,Carries To Distance_y,Carries Proggresive_y,Carries Proggresive Foword_y,Carries Tackeled_y,Reciving Passes_y,Fouls Commited_y,Fouls Drawn_y,Tackele Won_y,looseBallRecovered_y,Aerial Duals Won_y,Aerial Duals Lost_y
Romelu Lukaku,5,5,3,28,16,11,11.0,5.0,0.0,0.0,0.0,28.0,191.0,1899.0,98.0,57.0,9.0,9.0,10.0,2.0,0.0,82.0,6.0,3.0,10.0,311.0,10.0,18.0,125.0,184.0,84.0,297.0,12.0,21.0,200.0,749.0,442.0,26.0,22.0,487.0,4.0,8.0,1.0,34.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Barkley,5,20,7,28,11,4,4.5,0.0,0.0,0.0,0.0,17.0,188.0,2792.0,81.0,65.0,30.0,9.0,3.0,1.0,0.0,28.0,1.0,0.0,0.0,219.0,2.0,18.0,93.0,130.0,8.0,203.0,6.0,9.0,162.0,1192.0,689.0,29.0,10.0,186.0,6.0,8.0,2.0,20.0,6.0,2.0,27.0,19.0,18.5,4.0,1.0,0.0,0.0,42.0,790.0,11832.0,344.0,274.0,137.0,21.0,34.0,6.0,3.0,250.0,19.0,2.0,8.0,977.0,16.0,145.0,440.0,452.0,67.0,882.0,38.0,52.0,633.0,3464.0,1902.0,84.0,38.0,850.0,18.0,29.0,5.0,152.0,28.0,26.0
Ruben Loftus-Cheek,5,20,7,25,17,9,10.7,0.0,3.0,2.0,0.0,19.0,553.0,8174.0,261.0,232.0,39.0,3.0,22.0,17.0,2.0,149.0,9.0,3.0,12.0,689.0,15.0,121.0,409.0,213.0,24.0,687.0,35.0,50.0,526.0,2707.0,1730.0,82.0,23.0,562.0,15.0,37.0,12.0,108.0,28.0,10.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,16.0,166.0,6.0,5.0,3.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,25.0,0.0,5.0,16.0,5.0,0.0,25.0,0.0,4.0,19.0,84.0,46.0,1.0,1.0,29.0,1.0,2.0,0.0,5.0,1.0,3.0
Ryan Bertrand,9,20,0,32,11,9,8.3,0.0,0.0,2.0,0.0,0.0,361.0,4683.0,169.0,129.0,41.0,12.0,13.0,10.0,5.0,124.0,19.0,5.0,9.0,417.0,23.0,113.0,212.0,111.0,8.0,332.0,0.0,1.0,225.0,962.0,460.0,25.0,5.0,273.0,13.0,8.0,5.0,30.0,5.0,9.0,34.0,34.0,33.8,0.0,1.0,6.0,0.0,10.0,1537.0,19449.0,682.0,593.0,189.0,71.0,74.0,71.0,28.0,317.0,47.0,5.0,56.0,1802.0,69.0,465.0,880.0,549.0,47.0,1473.0,5.0,7.0,925.0,4475.0,2498.0,116.0,12.0,1180.0,37.0,45.0,48.0,210.0,34.0,54.0
Ryan Fraser,13,49,7,27,14,7,6.8,0.0,1.0,1.0,0.0,6.0,162.0,2082.0,67.0,57.0,35.0,28.0,9.0,6.0,1.0,40.0,3.0,0.0,2.0,199.0,9.0,54.0,81.0,82.0,9.0,187.0,1.0,3.0,134.0,757.0,452.0,29.0,3.0,181.0,3.0,7.0,3.0,28.0,2.0,7.0,22.0,12.0,13.2,1.0,2.0,2.0,1.0,21.0,369.0,4220.0,138.0,119.0,88.0,70.0,23.0,4.0,0.0,114.0,8.0,0.0,3.0,439.0,11.0,63.0,126.0,272.0,26.0,377.0,4.0,7.0,279.0,1422.0,750.0,46.0,8.0,438.0,7.0,24.0,5.0,58.0,5.0,26.0
Ryan Fredericks,18,20,0,29,5,2,1.6,0.0,0.0,0.0,0.0,1.0,72.0,1003.0,31.0,33.0,6.0,1.0,2.0,2.0,1.0,13.0,3.0,1.0,3.0,86.0,6.0,24.0,32.0,34.0,3.0,73.0,0.0,0.0,42.0,255.0,182.0,8.0,1.0,68.0,4.0,0.0,1.0,4.0,2.0,0.0,16.0,7.0,8.1,1.0,2.0,2.0,0.0,4.0,279.0,2971.0,140.0,97.0,25.0,25.0,26.0,13.0,6.0,65.0,16.0,2.0,22.0,348.0,33.0,93.0,145.0,128.0,11.0,311.0,2.0,6.0,174.0,922.0,587.0,27.0,0.0,235.0,19.0,12.0,8.0,56.0,9.0,14.0
Ryan Sessegnon,16,20,0,21,4,2,2.2,0.0,0.0,2.0,1.0,0.0,72.0,782.0,40.0,20.0,9.0,4.0,4.0,6.0,1.0,46.0,3.0,1.0,4.0,100.0,5.0,29.0,34.0,42.0,7.0,87.0,2.0,6.0,56.0,342.0,190.0,9.0,4.0,57.0,3.0,1.0,3.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rúben Dias,11,46,0,24,23,21,20.7,2.0,1.0,5.0,0.0,11.0,1528.0,30761.0,424.0,802.0,287.0,4.0,44.0,32.0,12.0,124.0,26.0,13.0,49.0,1674.0,149.0,645.0,1093.0,57.0,19.0,1637.0,2.0,4.0,1204.0,6948.0,4432.0,159.0,2.0,1336.0,26.0,5.0,23.0,155.0,31.0,28.0,50.0,49.0,48.1,1.0,0.0,6.0,0.0,20.0,3569.0,72239.0,885.0,1972.0,671.0,6.0,103.0,44.0,12.0,249.0,60.0,33.0,149.0,3910.0,345.0,1534.0,2572.0,95.0,38.0,3857.0,4.0,8.0,2907.0,17009.0,10197.0,298.0,7.0,3259.0,46.0,34.0,33.0,335.0,81.0,38.0
Rúben Neves,19,46,7,24,18,16,16.3,1.0,1.0,7.0,0.0,20.0,952.0,19026.0,195.0,437.0,298.0,15.0,17.0,39.0,15.0,312.0,18.0,3.0,27.0,1093.0,44.0,272.0,682.0,187.0,6.0,1058.0,8.0,11.0,774.0,2859.0,1323.0,52.0,12.0,798.0,22.0,10.0,24.0,165.0,10.0,15.0,40.0,34.0,33.0,5.0,2.0,8.0,0.0,65.0,1937.0,38493.0,476.0,888.0,537.0,21.0,62.0,90.0,37.0,584.0,71.0,11.0,54.0,2326.0,96.0,550.0,1505.0,391.0,25.0,2257.0,12.0,19.0,1459.0,6069.0,3060.0,125.0,19.0,1693.0,62.0,21.0,73.0,329.0,27.0,22.0
Sadio Mané,10,52,3,29,24,22,20.7,9.0,2.0,2.0,0.0,64.0,668.0,7756.0,330.0,222.0,63.0,41.0,15.0,27.0,4.0,261.0,27.0,3.0,8.0,991.0,15.0,82.0,416.0,571.0,175.0,983.0,32.0,61.0,758.0,4245.0,2244.0,137.0,53.0,1196.0,38.0,41.0,15.0,105.0,20.0,36.0,48.0,41.0,41.6,16.0,8.0,6.0,0.0,119.0,1301.0,16580.0,606.0,442.0,158.0,81.0,31.0,50.0,11.0,587.0,46.0,2.0,9.0,1953.0,20.0,150.0,779.0,1197.0,316.0,1932.0,98.0,167.0,1483.0,8426.0,4719.0,257.0,107.0,2426.0,81.0,107.0,39.0,200.0,39.0,104.0
Salomón Rondón,7,57,3,32,12,8,7.9,1.0,0.0,2.0,0.0,16.0,145.0,1303.0,79.0,36.0,8.0,2.0,21.0,5.0,2.0,128.0,5.0,1.0,11.0,214.0,11.0,22.0,100.0,95.0,34.0,206.0,1.0,5.0,94.0,365.0,145.0,7.0,6.0,331.0,11.0,3.0,3.0,26.0,36.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Greenwood,8,20,7,19,2,0,0.4,0.0,0.0,0.0,0.0,1.0,7.0,109.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,5.0,3.0,0.0,8.0,0.0,0.0,7.0,44.0,8.0,1.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Saman Ghoddos,2,31,9,28,12,5,6.3,1.0,4.0,3.0,0.0,11.0,116.0,1603.0,50.0,37.0,25.0,15.0,8.0,7.0,5.0,72.0,5.0,0.0,6.0,156.0,3.0,24.0,78.0,65.0,15.0,146.0,3.0,4.0,84.0,467.0,293.0,16.0,2.0,130.0,8.0,9.0,6.0,31.0,5.0,9.0,44.0,20.0,20.0,4.0,4.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,20.0,0.0,0.0,0.0
Saïd Benrahma,18,17,5,26,25,17,17.6,6.0,3.0,0.0,0.0,55.0,614.0,7600.0,305.0,200.0,73.0,39.0,17.0,28.0,12.0,276.0,14.0,1.0,5.0,834.0,11.0,88.0,356.0,455.0,74.0,806.0,30.0,61.0,644.0,3672.0,1961.0,100.0,36.0,806.0,5.0,19.0,19.0,125.0,11.0,17.0,36.0,17.0,19.1,3.0,7.0,0.0,0.0,50.0,527.0,6393.0,264.0,166.0,66.0,46.0,13.0,31.0,8.0,287.0,15.0,0.0,10.0,753.0,14.0,113.0,337.0,371.0,61.0,741.0,48.0,83.0,625.0,3724.0,2120.0,124.0,43.0,719.0,19.0,24.0,22.0,124.0,3.0,15.0
Saúl Ñíguez,5,21,9,27,11,6,6.3,0.0,0.0,2.0,0.0,14.0,202.0,3036.0,76.0,95.0,26.0,10.0,10.0,9.0,5.0,62.0,12.0,3.0,7.0,263.0,10.0,56.0,146.0,69.0,11.0,248.0,1.0,4.0,137.0,565.0,203.0,11.0,9.0,191.0,14.0,1.0,12.0,27.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott McTominay,12,49,7,25,18,16,15.1,0.0,0.0,5.0,0.0,13.0,665.0,11356.0,253.0,288.0,103.0,5.0,19.0,34.0,16.0,226.0,31.0,9.0,38.0,845.0,45.0,240.0,491.0,173.0,20.0,826.0,16.0,20.0,541.0,2824.0,1333.0,54.0,18.0,591.0,24.0,20.0,17.0,125.0,32.0,19.0,49.0,37.0,38.1,7.0,2.0,7.0,0.0,45.0,1747.0,29894.0,639.0,778.0,287.0,14.0,64.0,68.0,21.0,512.0,72.0,19.0,69.0,2158.0,117.0,603.0,1269.0,459.0,58.0,2115.0,45.0,61.0,1505.0,8306.0,4660.0,176.0,35.0,1601.0,84.0,73.0,46.0,299.0,61.0,47.0
Sead Kolašinac,0,4,0,28,4,3,3.0,0.0,0.0,2.0,0.0,2.0,13.0,167.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,12.0,2.0,0.0,8.0,27.0,8.0,19.0,8.0,0.0,0.0,25.0,0.0,0.0,10.0,30.0,15.0,0.0,0.0,8.0,5.0,1.0,3.0,2.0,2.0,1.0,9.0,8.0,8.4,0.0,0.0,0.0,0.0,3.0,350.0,4853.0,184.0,133.0,19.0,6.0,21.0,2.0,1.0,32.0,5.0,2.0,2.0,375.0,7.0,55.0,201.0,148.0,12.0,345.0,3.0,5.0,253.0,1279.0,813.0,40.0,3.0,296.0,7.0,8.0,3.0,53.0,4.0,6.0
Sean Longstaff,13,20,7,24,13,9,9.4,1.0,0.0,1.0,0.0,13.0,353.0,5699.0,141.0,121.0,75.0,2.0,14.0,32.0,12.0,226.0,15.0,5.0,15.0,454.0,33.0,141.0,254.0,83.0,5.0,433.0,3.0,4.0,269.0,1192.0,411.0,7.0,11.0,282.0,20.0,13.0,24.0,87.0,8.0,4.0,27.0,20.0,21.0,0.0,1.0,2.0,0.0,25.0,572.0,9478.0,197.0,200.0,147.0,10.0,33.0,36.0,21.0,398.0,29.0,4.0,21.0,720.0,31.0,196.0,376.0,178.0,21.0,679.0,4.0,8.0,394.0,1690.0,723.0,23.0,7.0,500.0,35.0,31.0,29.0,118.0,12.0,15.0
Sergi Canós,2,21,0,24,18,17,15.8,3.0,2.0,6.0,0.0,25.0,455.0,4786.0,169.0,141.0,109.0,39.0,14.0,37.0,15.0,280.0,25.0,1.0,21.0,620.0,38.0,168.0,275.0,222.0,37.0,577.0,13.0,26.0,391.0,2279.0,1468.0,76.0,15.0,424.0,23.0,16.0,13.0,115.0,6.0,19.0,52.0,38.0,36.2,9.0,9.0,6.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,50.0,36.0,0.0,0.0,0.0
Sergio Reguilón,16,21,0,25,18,16,15.0,1.0,3.0,2.0,0.0,7.0,544.0,7061.0,228.0,216.0,75.0,36.0,20.0,22.0,9.0,163.0,21.0,5.0,31.0,701.0,48.0,202.0,312.0,227.0,20.0,609.0,9.0,32.0,418.0,1921.0,1044.0,46.0,9.0,453.0,12.0,12.0,13.0,89.0,17.0,16.0,35.0,32.0,30.8,0.0,5.0,7.0,0.0,25.0,1530.0,20247.0,647.0,629.0,188.0,80.0,47.0,56.0,20.0,442.0,64.0,7.0,69.0,1868.0,91.0,548.0,874.0,551.0,60.0,1640.0,35.0,62.0,1176.0,5101.0,2907.0,122.0,38.0,1261.0,37.0,39.0,31.0,250.0,36.0,39.0
Shandon Baptiste,2,25,7,23,11,6,5.3,1.0,0.0,2.0,1.0,5.0,124.0,1718.0,54.0,49.0,16.0,5.0,6.0,5.0,1.0,88.0,11.0,0.0,5.0,173.0,9.0,43.0,92.0,60.0,9.0,173.0,5.0,7.0,121.0,635.0,381.0,23.0,3.0,149.0,3.0,14.0,3.0,39.0,6.0,7.0,4.0,2.0,2.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0
Shane Duffy,3,30,0,29,14,13,13.6,1.0,0.0,5.0,0.0,19.0,769.0,15710.0,148.0,442.0,172.0,0.0,40.0,10.0,3.0,67.0,24.0,13.0,74.0,909.0,165.0,589.0,323.0,42.0,18.0,893.0,2.0,2.0,549.0,2190.0,1077.0,15.0,1.0,668.0,17.0,5.0,6.0,107.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane Long,15,30,5,34,4,0,1.3,0.0,0.0,0.0,0.0,3.0,9.0,48.0,7.0,1.0,1.0,4.0,1.0,2.0,0.0,9.0,0.0,0.0,1.0,21.0,1.0,1.0,8.0,14.0,2.0,21.0,0.0,1.0,10.0,31.0,2.0,0.0,3.0,17.0,1.0,4.0,2.0,3.0,5.0,2.0,14.0,2.0,3.3,0.0,0.0,0.0,0.0,5.0,59.0,494.0,34.0,16.0,2.0,1.0,10.0,2.0,1.0,34.0,1.0,0.0,1.0,88.0,1.0,9.0,42.0,41.0,7.0,86.0,3.0,6.0,46.0,121.0,33.0,3.0,9.0,130.0,10.0,7.0,0.0,18.0,15.0,14.0
Solly March,3,20,1,27,14,7,8.5,0.0,1.0,1.0,0.0,11.0,349.0,4716.0,153.0,113.0,60.0,19.0,13.0,17.0,4.0,130.0,11.0,1.0,11.0,440.0,23.0,87.0,158.0,217.0,30.0,391.0,13.0,20.0,282.0,1511.0,878.0,46.0,12.0,358.0,19.0,10.0,10.0,63.0,10.0,12.0,23.0,20.0,19.9,3.0,1.0,0.0,0.0,26.0,975.0,12847.0,374.0,350.0,205.0,82.0,31.0,56.0,15.0,240.0,50.0,6.0,16.0,1197.0,49.0,274.0,468.0,548.0,59.0,1012.0,35.0,54.0,754.0,4959.0,2728.0,140.0,26.0,801.0,29.0,29.0,38.0,186.0,17.0,22.0
Son Heung-min,16,36,5,29,20,15,16.5,8.0,3.0,1.0,0.0,33.0,532.0,6141.0,249.0,147.0,105.0,31.0,15.0,6.0,1.0,156.0,13.0,2.0,2.0,675.0,3.0,49.0,281.0,393.0,62.0,575.0,21.0,39.0,458.0,2597.0,1370.0,73.0,31.0,663.0,7.0,15.0,6.0,77.0,7.0,25.0,49.0,42.0,42.3,21.0,14.0,0.0,0.0,88.0,1337.0,16136.0,664.0,381.0,212.0,92.0,52.0,31.0,14.0,677.0,37.0,3.0,4.0,1722.0,13.0,181.0,731.0,922.0,170.0,1564.0,43.0,75.0,1157.0,6279.0,3238.0,178.0,71.0,1941.0,19.0,72.0,18.0,178.0,34.0,76.0
Sonny Perkins,18,20,3,17,2,1,1.1,0.0,0.0,0.0,0.0,2.0,20.0,246.0,9.0,7.0,2.0,1.0,1.0,2.0,1.0,43.0,1.0,0.0,0.0,35.0,0.0,1.0,18.0,18.0,6.0,34.0,3.0,3.0,23.0,86.0,13.0,1.0,2.0,56.0,0.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Alzate,3,13,7,23,4,3,3.0,0.0,0.0,0.0,0.0,0.0,51.0,935.0,19.0,17.0,11.0,2.0,6.0,2.0,1.0,13.0,2.0,0.0,2.0,61.0,1.0,14.0,40.0,11.0,1.0,61.0,0.0,0.0,47.0,227.0,109.0,4.0,2.0,41.0,3.0,3.0,3.0,16.0,1.0,4.0,17.0,12.0,11.5,2.0,1.0,2.0,0.0,8.0,446.0,6928.0,213.0,163.0,54.0,3.0,14.0,19.0,2.0,159.0,16.0,1.0,9.0,536.0,19.0,116.0,288.0,167.0,16.0,523.0,8.0,13.0,397.0,1978.0,1030.0,49.0,14.0,444.0,29.0,11.0,16.0,68.0,6.0,14.0
Steven Bergwijn,16,42,3,24,11,7,5.9,1.0,1.0,1.0,0.0,13.0,83.0,981.0,44.0,25.0,7.0,5.0,4.0,2.0,0.0,40.0,3.0,0.0,6.0,125.0,4.0,21.0,46.0,75.0,13.0,124.0,3.0,7.0,96.0,715.0,474.0,18.0,7.0,132.0,3.0,7.0,2.0,16.0,1.0,3.0,32.0,17.0,17.9,1.0,3.0,3.0,0.0,32.0,573.0,6687.0,328.0,174.0,39.0,22.0,13.0,18.0,7.0,282.0,14.0,2.0,5.0,756.0,15.0,100.0,350.0,376.0,66.0,742.0,28.0,53.0,606.0,3385.0,1808.0,97.0,28.0,846.0,25.0,28.0,11.0,96.0,2.0,17.0
Stuart Armstrong,15,49,7,29,5,2,2.2,0.0,0.0,0.0,0.0,2.0,63.0,726.0,30.0,23.0,6.0,9.0,4.0,1.0,0.0,25.0,1.0,0.0,1.0,74.0,1.0,11.0,40.0,32.0,7.0,74.0,1.0,4.0,56.0,392.0,210.0,11.0,1.0,69.0,2.0,5.0,0.0,10.0,3.0,3.0,38.0,36.0,34.8,5.0,6.0,3.0,0.0,68.0,1258.0,16614.0,604.0,444.0,127.0,30.0,39.0,70.0,30.0,489.0,31.0,1.0,21.0,1664.0,48.0,285.0,971.0,577.0,66.0,1591.0,56.0,98.0,1159.0,7421.0,4290.0,187.0,70.0,1380.0,40.0,42.0,48.0,270.0,8.0,23.0
Stuart Dallas,8,41,2,30,20,20,20.2,0.0,1.0,2.0,0.0,18.0,845.0,12164.0,357.0,305.0,146.0,36.0,33.0,42.0,22.0,259.0,26.0,11.0,41.0,1042.0,53.0,331.0,506.0,285.0,16.0,885.0,9.0,17.0,604.0,3828.0,2249.0,86.0,22.0,648.0,18.0,26.0,23.0,147.0,16.0,23.0,38.0,38.0,37.9,8.0,2.0,7.0,0.0,48.0,2212.0,31713.0,988.0,841.0,304.0,56.0,70.0,79.0,29.0,587.0,55.0,3.0,55.0,2607.0,89.0,735.0,1352.0,702.0,65.0,2392.0,22.0,37.0,1645.0,9374.0,4952.0,184.0,42.0,1977.0,45.0,59.0,52.0,367.0,41.0,37.0
Stuart McKinstry,8,49,7,19,2,0,0.6,0.0,0.0,0.0,0.0,0.0,3.0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,31.0,28.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Séamus Coleman,7,30,0,33,13,13,13.0,0.0,0.0,2.0,0.0,4.0,630.0,8376.0,237.0,262.0,113.0,24.0,35.0,37.0,19.0,161.0,23.0,4.0,30.0,778.0,54.0,253.0,365.0,199.0,26.0,622.0,9.0,19.0,419.0,2139.0,1067.0,48.0,16.0,408.0,7.0,10.0,20.0,122.0,18.0,13.0,31.0,22.0,23.5,0.0,3.0,0.0,0.0,15.0,767.0,11163.0,329.0,293.0,119.0,45.0,20.0,39.0,17.0,242.0,39.0,9.0,38.0,979.0,79.0,336.0,454.0,257.0,30.0,885.0,20.0,39.0,619.0,3562.0,1731.0,70.0,30.0,654.0,20.0,26.0,31.0,153.0,13.0,13.0
Takehiro Tomiyasu,0,35,0,23,15,15,14.4,0.0,1.0,1.0,0.0,9.0,868.0,12347.0,367.0,360.0,115.0,21.0,65.0,25.0,13.0,157.0,33.0,2.0,38.0,1041.0,51.0,323.0,522.0,253.0,15.0,905.0,6.0,11.0,554.0,2528.0,1427.0,56.0,14.0,630.0,14.0,10.0,11.0,164.0,48.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Takumi Minamino,10,35,5,26,13,5,5.9,5.0,1.0,1.0,0.0,13.0,112.0,1602.0,63.0,31.0,13.0,1.0,5.0,8.0,1.0,73.0,2.0,0.0,0.0,143.0,1.0,21.0,86.0,43.0,8.0,141.0,1.0,4.0,102.0,486.0,238.0,13.0,3.0,143.0,11.0,7.0,4.0,24.0,5.0,6.0,27.0,16.0,16.6,6.0,2.0,2.0,0.0,31.0,468.0,5341.0,240.0,159.0,43.0,16.0,20.0,11.0,3.0,289.0,13.0,1.0,16.0,616.0,19.0,92.0,331.0,225.0,41.0,609.0,15.0,25.0,411.0,1928.0,864.0,43.0,19.0,607.0,29.0,21.0,8.0,101.0,10.0,21.0
Tanguy Ndombele,16,23,7,24,13,9,8.8,2.0,1.0,2.0,0.0,11.0,256.0,3499.0,126.0,91.0,24.0,4.0,3.0,13.0,1.0,85.0,2.0,1.0,3.0,343.0,4.0,44.0,211.0,113.0,13.0,335.0,13.0,24.0,259.0,1258.0,776.0,51.0,18.0,302.0,7.0,12.0,10.0,37.0,2.0,3.0,44.0,34.0,30.0,5.0,4.0,4.0,0.0,25.0,1414.0,19414.0,706.0,498.0,130.0,11.0,42.0,65.0,17.0,513.0,41.0,4.0,19.0,1762.0,35.0,306.0,1159.0,434.0,47.0,1726.0,81.0,114.0,1337.0,6513.0,3582.0,195.0,57.0,1456.0,44.0,102.0,48.0,238.0,14.0,21.0
Tariq Lamptey,3,20,1,21,10,6,6.0,0.0,1.0,1.0,0.0,5.0,268.0,3070.0,137.0,92.0,19.0,24.0,6.0,12.0,4.0,72.0,9.0,2.0,4.0,349.0,12.0,66.0,130.0,174.0,21.0,319.0,11.0,26.0,250.0,1376.0,923.0,50.0,11.0,312.0,12.0,19.0,6.0,38.0,3.0,9.0,11.0,11.0,9.8,1.0,1.0,4.0,1.0,6.0,500.0,6346.0,234.0,188.0,56.0,30.0,16.0,17.0,7.0,124.0,15.0,1.0,17.0,635.0,18.0,169.0,278.0,249.0,33.0,544.0,17.0,34.0,417.0,2572.0,1683.0,85.0,15.0,466.0,21.0,32.0,10.0,83.0,5.0,12.0
Tariqe Fosu,2,26,5,26,2,1,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,47.0,26.0,27.1,4.0,3.0,5.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,62.0,30.0,0.0,0.0,0.0
