Name,Team,Nationalaty,Position,Matches Played,Matches Starts,Minutes / Div By 90,Goals,Asissts,Yellows,Reds,Total Shots,Passes Attemted,Passes Total Distance,Short Passes,Medium Passes,Long Passes,Cross Passes,Head Pases,Tackeled,Tackeled Dribbels,Pressure Applying,Blocks,Shots Blocks,Clearence,Touches,Touches Defencive Penalty Area,Touches Defencive 3RD,Touches Mid 3RD,Touches Attacking 3RD,Touches Attacking Penalty Area,Touches Live Game,Dribbels Succes,Dribbels Attempted,Carries,Carries To Distance,Carries Proggresive,Carries Proggresive Foword,Carries Tackeled,Reciving Passes,Fouls Commited,Fouls Drawn,Tackele Won,looseBallRecovered,Aerial Duals Won,Aerial Duals Lost
Joelinton,Newcastle Utd,br BRA,"FW,MF",36,26,25.3,6.0,3.0,3.0,0.0,50.0,590.0,6190.0,326.0,176.0,35.0,17.0,22.0,44.0,13.0,394.0,37.0,4.0,21.0,935.0,31.0,148.0,485.0,371.0,85.0,923.0,39.0,69.0,629.0,2852.0,1427.0,81.0,51.0,1060.0,37.0,47.0,30.0,135.0,98.0,115.0
John McGinn,Aston Villa,sct SCO,MF,37,37,37.0,3.0,5.0,12.0,0.0,46.0,1398.0,23733.0,418.0,569.0,349.0,30.0,46.0,74.0,23.0,649.0,39.0,5.0,30.0,1774.0,71.0,340.0,1026.0,525.0,58.0,1714.0,56.0,75.0,1212.0,5366.0,2906.0,124.0,58.0,1358.0,56.0,94.0,46.0,304.0,27.0,50.0
John Ruddy,Wolves,eng ENG,GK,6,5,5.0,0.0,0.0,0.0,0.0,0.0,24.0,524.0,3.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,24.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,36.0,20.0,0.0,0.0,4.0,0.0,1.0,0.0,8.0,0.0,0.0
John Stones,Manchester City,eng ENG,DF,35,31,31.8,5.0,0.0,0.0,1.0,18.0,2375.0,44660.0,817.0,1171.0,357.0,1.0,58.0,24.0,8.0,182.0,44.0,24.0,107.0,2602.0,278.0,1033.0,1623.0,137.0,21.0,2569.0,11.0,13.0,1951.0,13300.0,7558.0,257.0,2.0,2140.0,9.0,17.0,16.0,240.0,58.0,17.0
Jon McCracken,Norwich City,sct SCO,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Lössl,Everton,dk DEN,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjo Shelvey,Newcastle Utd,eng ENG,MF,32,31,31.1,2.0,3.0,9.0,0.0,46.0,1418.0,25957.0,366.0,522.0,504.0,45.0,59.0,48.0,12.0,387.0,35.0,12.0,67.0,1672.0,86.0,525.0,893.0,343.0,23.0,1520.0,23.0,29.0,978.0,4791.0,2117.0,71.0,12.0,1113.0,44.0,13.0,26.0,244.0,34.0,26.0
Jonjoe Kenny,Everton,eng ENG,"DF,FW",8,4,3.5,0.0,0.0,0.0,0.0,4.0,61.0,783.0,29.0,20.0,8.0,10.0,3.0,1.0,0.0,11.0,2.0,0.0,1.0,70.0,3.0,16.0,21.0,36.0,4.0,57.0,0.0,1.0,35.0,150.0,63.0,2.0,0.0,49.0,4.0,3.0,3.0,8.0,0.0,0.0
Jonny Castro,Wolves,es ESP,DF,8,8,6.0,0.0,0.0,0.0,0.0,1.0,239.0,2770.0,127.0,79.0,19.0,6.0,13.0,9.0,5.0,99.0,10.0,3.0,8.0,298.0,15.0,86.0,139.0,92.0,6.0,244.0,4.0,8.0,170.0,970.0,552.0,27.0,13.0,204.0,9.0,10.0,7.0,37.0,8.0,4.0
Jonny Evans,Leicester City,nir NIR,DF,37,37,35.7,2.0,2.0,9.0,0.0,11.0,2128.0,40840.0,500.0,1133.0,475.0,2.0,118.0,27.0,11.0,198.0,31.0,7.0,166.0,2411.0,337.0,1319.0,1149.0,68.0,27.0,2361.0,7.0,8.0,1565.0,7669.0,4005.0,69.0,6.0,1677.0,30.0,21.0,17.0,419.0,111.0,44.0
Jordan Ayew,Crystal Palace,gh GHA,"FW,MF",35,24,24.6,1.0,3.0,4.0,0.0,25.0,654.0,7192.0,372.0,185.0,41.0,23.0,25.0,52.0,14.0,678.0,29.0,2.0,12.0,1027.0,19.0,153.0,548.0,420.0,63.0,1012.0,45.0,86.0,757.0,4327.0,2270.0,82.0,79.0,1207.0,54.0,78.0,33.0,132.0,31.0,110.0
Jordan Henderson,Liverpool,eng ENG,"MF,DF",28,25,23.5,1.0,1.0,2.0,0.0,18.0,2112.0,38248.0,653.0,959.0,459.0,22.0,78.0,20.0,9.0,235.0,36.0,6.0,54.0,2283.0,93.0,616.0,1502.0,322.0,22.0,2229.0,7.0,14.0,1555.0,9074.0,4777.0,161.0,5.0,1845.0,16.0,17.0,10.0,284.0,19.0,10.0
Jordan Hugill,Norwich City,eng ENG,"FW,MF",34,10,10.2,5.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,1.0,0.0,0.0,0.0
Jordan Pickford,Everton,eng ENG,GK,33,33,32.5,0.0,0.0,1.0,0.0,0.0,1152.0,26383.0,174.0,249.0,721.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,3.0,1257.0,1088.0,1243.0,17.0,0.0,0.0,950.0,0.0,0.0,589.0,3509.0,1786.0,0.0,0.0,613.0,1.0,4.0,0.0,160.0,0.0,0.0
Jorginho,Chelsea,it ITA,MF,43,38,36.6,8.0,2.0,7.0,0.0,7.0,2475.0,39822.0,1066.0,1034.0,326.0,2.0,69.0,84.0,32.0,685.0,68.0,11.0,39.0,2818.0,107.0,757.0,1786.0,429.0,21.0,2772.0,24.0,34.0,1884.0,7472.0,3884.0,139.0,30.0,2176.0,61.0,55.0,59.0,341.0,22.0,38.0
Joseph Hungbo,Watford,eng ENG,FW,7,2,1.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0
Josh Benson,Burnley,eng ENG,MF,12,4,5.7,0.0,0.0,0.0,0.0,3.0,85.0,865.0,42.0,24.0,12.0,16.0,7.0,8.0,4.0,36.0,3.0,1.0,2.0,113.0,5.0,19.0,53.0,45.0,3.0,109.0,5.0,8.0,74.0,244.0,116.0,5.0,6.0,83.0,11.0,1.0,7.0,24.0,1.0,4.0
Josh Brownhill,Burnley,eng ENG,MF,36,35,34.1,1.0,1.0,3.0,0.0,39.0,1187.0,14887.0,559.0,402.0,152.0,25.0,116.0,51.0,10.0,490.0,59.0,12.0,56.0,1502.0,72.0,281.0,814.0,465.0,65.0,1472.0,14.0,19.0,742.0,3067.0,1315.0,64.0,14.0,954.0,52.0,40.0,29.0,398.0,71.0,43.0
Josh Cullen,West Ham,ie IRL,MF,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Josh Dasilva,Brentford,eng ENG,MF,35,30,27.3,7.0,4.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,43.0,14.0,0.0,0.0,0.0
Josh Knight,Leicester City,eng ENG,"DF,MF",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Martin,Norwich City,eng ENG,MF,11,7,6.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,7.0,0.0,0.0,0.0
Joshua King,Everton,no NOR,"MF,FW",11,0,1.6,0.0,0.0,0.0,0.0,3.0,48.0,561.0,23.0,18.0,4.0,1.0,3.0,4.0,1.0,44.0,3.0,0.0,1.0,81.0,0.0,11.0,39.0,41.0,6.0,81.0,5.0,8.0,62.0,363.0,240.0,14.0,11.0,98.0,4.0,2.0,1.0,12.0,4.0,6.0
José Izquierdo,Brighton,co COL,DF,1,0,0.1,0.0,0.0,0.0,0.0,1.0,9.0,127.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,11.0,1.0,10.0,0.0,1.0,10.0,86.0,65.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
Jota,Aston Villa,es ESP,MF,2,0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
João Cancelo,Manchester City,pt POR,DF,43,39,36.9,3.0,5.0,9.0,1.0,47.0,2711.0,41022.0,1226.0,1062.0,344.0,100.0,60.0,96.0,48.0,415.0,49.0,4.0,47.0,3097.0,85.0,574.0,1665.0,1044.0,97.0,2810.0,70.0,118.0,2117.0,9321.0,5154.0,268.0,38.0,2288.0,56.0,27.0,63.0,326.0,52.0,34.0
João Moutinho,Wolves,pt POR,MF,36,31,30.8,1.0,1.0,5.0,1.0,16.0,1817.0,30715.0,586.0,787.0,382.0,52.0,69.0,70.0,29.0,543.0,40.0,3.0,31.0,2051.0,57.0,438.0,1184.0,539.0,10.0,1851.0,10.0,23.0,1248.0,5857.0,3114.0,156.0,7.0,1463.0,56.0,32.0,51.0,279.0,20.0,24.0
João Pedro,Watford,br BRA,FW,40,32,31.9,9.0,3.0,6.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.0,21.0,0.0,0.0,0.0
João Virgínia,Everton,pt POR,GK,3,2,2.5,0.0,0.0,0.0,0.0,0.0,17.0,310.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,52.0,28.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0
Joël Matip,Liverpool,cm CMR,DF,12,11,9.6,1.0,2.0,2.0,0.0,6.0,650.0,12718.0,158.0,333.0,152.0,0.0,25.0,19.0,8.0,76.0,8.0,0.0,35.0,720.0,67.0,342.0,402.0,25.0,7.0,709.0,0.0,0.0,428.0,2434.0,1528.0,46.0,2.0,535.0,11.0,7.0,14.0,98.0,29.0,13.0
Joël Veltman,Brighton,nl NED,DF,34,29,29.5,1.0,1.0,4.0,0.0,14.0,1491.0,22778.0,471.0,712.0,277.0,62.0,95.0,77.0,33.0,312.0,35.0,4.0,84.0,1765.0,103.0,573.0,834.0,464.0,37.0,1535.0,21.0,33.0,1011.0,5107.0,2651.0,103.0,17.0,1093.0,48.0,50.0,43.0,274.0,48.0,35.0
Juan Mata,Manchester Utd,es ESP,FW,18,10,9.6,3.0,3.0,0.0,0.0,14.0,349.0,4494.0,193.0,101.0,38.0,20.0,4.0,2.0,0.0,77.0,4.0,0.0,4.0,399.0,7.0,49.0,199.0,176.0,24.0,383.0,3.0,5.0,276.0,1468.0,682.0,46.0,17.0,404.0,3.0,9.0,4.0,32.0,1.0,4.0
Jóhann Berg Guðmundsson,Burnley,is ISL,MF,26,20,18.0,2.0,0.0,2.0,0.0,26.0,472.0,6119.0,220.0,143.0,91.0,33.0,30.0,19.0,10.0,166.0,19.0,2.0,14.0,601.0,22.0,99.0,268.0,271.0,31.0,594.0,6.0,21.0,428.0,2458.0,1238.0,73.0,16.0,538.0,15.0,19.0,19.0,108.0,19.0,31.0
Kai Havertz,Chelsea,de GER,"FW,MF",45,29,28.0,9.0,7.0,3.0,0.0,55.0,1150.0,14355.0,645.0,340.0,81.0,26.0,33.0,37.0,11.0,390.0,43.0,3.0,27.0,1501.0,33.0,171.0,783.0,662.0,124.0,1475.0,40.0,76.0,1084.0,5786.0,2925.0,142.0,51.0,1533.0,53.0,44.0,23.0,161.0,51.0,56.0
Kaine Hayden,Aston Villa,eng ENG,DF,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kaine Kessler,Aston Villa,eng ENG,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalvin Phillips,Leeds United,eng ENG,MF,30,29,28.0,1.0,2.0,11.0,0.0,15.0,1461.0,28517.0,376.0,599.0,448.0,28.0,63.0,74.0,24.0,639.0,61.0,15.0,59.0,1770.0,120.0,623.0,943.0,307.0,9.0,1654.0,17.0,27.0,1039.0,5237.0,2279.0,60.0,30.0,1120.0,64.0,36.0,45.0,325.0,31.0,35.0
Kane Crichlow,Watford,bm BER,MF,1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kane O'Connor,Brentford,sct SCO,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Darlow,Newcastle Utd,eng ENG,GK,26,26,26.0,0.0,0.0,3.0,0.0,0.0,726.0,15539.0,25.0,115.0,586.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,818.0,731.0,809.0,8.0,1.0,1.0,497.0,0.0,0.0,251.0,1469.0,867.0,0.0,0.0,229.0,0.0,4.0,0.0,103.0,0.0,0.0
Karl Jakob Hein,Arsenal,ee EST,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karlo Ziger,Chelsea,hr CRO,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasper Schmeichel,Leicester City,dk DEN,GK,48,48,48.0,0.0,0.0,0.0,0.0,0.0,1438.0,32166.0,139.0,484.0,812.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1510.0,1304.0,1499.0,12.0,1.0,0.0,1106.0,1.0,2.0,737.0,3394.0,1643.0,0.0,0.0,762.0,0.0,4.0,0.0,183.0,0.0,0.0
Kayne Ramsey,Southampton,eng ENG,DF,2,1,1.0,0.0,0.0,1.0,0.0,0.0,26.0,286.0,7.0,10.0,4.0,0.0,3.0,5.0,3.0,8.0,1.0,1.0,4.0,35.0,10.0,29.0,7.0,0.0,0.0,32.0,0.0,0.0,13.0,47.0,12.0,0.0,0.0,13.0,1.0,0.0,3.0,6.0,1.0,1.0
Keinan Davis,Aston Villa,eng ENG,"FW,MF",18,3,5.1,2.0,2.0,1.0,0.0,14.0,79.0,843.0,40.0,29.0,4.0,6.0,1.0,3.0,0.0,63.0,2.0,1.0,2.0,122.0,2.0,10.0,47.0,73.0,30.0,121.0,7.0,11.0,87.0,397.0,230.0,11.0,7.0,179.0,6.0,12.0,4.0,12.0,17.0,17.0
Kelechi Iheanacho,Leicester City,ng NGA,FW,39,25,25.1,19.0,6.0,4.0,0.0,76.0,615.0,7045.0,342.0,172.0,54.0,16.0,16.0,16.0,3.0,312.0,23.0,3.0,7.0,892.0,10.0,47.0,387.0,515.0,100.0,859.0,38.0,59.0,658.0,2730.0,1364.0,70.0,44.0,1230.0,44.0,21.0,12.0,87.0,15.0,58.0
Ken Sema,Watford,se SWE,"MF,FW",43,38,37.2,5.0,5.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,35.0,31.0,0.0,0.0,0.0
Kenny McLean,Norwich City,sct SCO,MF,39,31,31.2,3.0,6.0,7.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,54.0,35.0,0.0,0.0,0.0
Kepa Arrizabalaga,Chelsea,es ESP,GK,14,13,13.5,0.0,0.0,1.0,0.0,0.0,268.0,5665.0,54.0,108.0,106.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,282.0,264.0,280.0,4.0,0.0,0.0,224.0,0.0,0.0,165.0,625.0,329.0,0.0,0.0,164.0,0.0,1.0,0.0,36.0,0.0,0.0
Kevin De Bruyne,Manchester City,be BEL,"MF,FW",40,36,33.7,10.0,18.0,3.0,0.0,106.0,1867.0,27727.0,727.0,683.0,363.0,115.0,35.0,47.0,11.0,561.0,40.0,4.0,10.0,2231.0,19.0,171.0,1041.0,1206.0,140.0,2045.0,48.0,85.0,1557.0,8297.0,5265.0,276.0,49.0,1933.0,45.0,59.0,42.0,199.0,11.0,21.0
Kevin Long,Burnley,ie IRL,DF,12,11,11.1,1.0,0.0,2.0,0.0,4.0,255.0,4324.0,50.0,116.0,80.0,1.0,35.0,14.0,5.0,53.0,9.0,5.0,31.0,315.0,42.0,175.0,135.0,10.0,7.0,311.0,0.0,0.0,146.0,473.0,161.0,1.0,0.0,169.0,13.0,6.0,13.0,88.0,22.0,21.0
Kgagelo Chauke,Southampton,eng ENG,MF,1,1,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Khanya Leshabela,Leicester City,za RSA,MF,1,0,0.1,0.0,0.0,0.0,0.0,0.0,9.0,98.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,10.0,0.0,2.0,7.0,3.0,0.0,10.0,0.0,0.0,6.0,86.0,65.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0
Ki-Jana Hoever,Wolves,nl NED,DF,15,7,8.5,0.0,0.0,1.0,0.0,2.0,351.0,4487.0,149.0,147.0,37.0,28.0,11.0,18.0,8.0,133.0,7.0,1.0,19.0,421.0,33.0,138.0,180.0,134.0,11.0,372.0,9.0,18.0,255.0,1319.0,940.0,46.0,8.0,272.0,7.0,9.0,16.0,63.0,8.0,11.0
Kieran Dowell,Norwich City,eng ENG,MF,26,14,12.2,6.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,10.0,0.0,0.0,0.0
Kieran Tierney,Arsenal,sct SCO,DF,38,32,32.5,2.0,4.0,5.0,0.0,22.0,1808.0,25264.0,664.0,755.0,323.0,142.0,65.0,32.0,12.0,245.0,57.0,13.0,91.0,2105.0,132.0,630.0,840.0,775.0,62.0,1839.0,29.0,53.0,1353.0,6808.0,4091.0,181.0,20.0,1506.0,19.0,27.0,18.0,251.0,24.0,49.0
Kiernan Dewsbury Hall,Leicester City,eng ENG,MF,1,1,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
Kiko Casilla,Leeds United,es ESP,GK,5,5,5.0,0.0,0.0,0.0,0.0,0.0,94.0,2073.0,27.0,29.0,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,97.0,104.0,0.0,0.0,0.0,68.0,0.0,0.0,44.0,146.0,76.0,0.0,0.0,34.0,0.0,1.0,0.0,14.0,0.0,0.0
Kiko Femenía,Watford,es ESP,"DF,MF",37,36,33.6,0.0,4.0,5.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,34.0,0.0,0.0,0.0
Kortney Hause,Aston Villa,eng ENG,DF,10,10,9.6,1.0,0.0,2.0,0.0,6.0,216.0,3950.0,47.0,103.0,62.0,4.0,21.0,5.0,0.0,39.0,6.0,4.0,65.0,307.0,63.0,183.0,125.0,14.0,11.0,297.0,0.0,1.0,135.0,812.0,377.0,7.0,0.0,149.0,9.0,4.0,7.0,71.0,47.0,14.0
Kostas Tsimikas,Liverpool,gr GRE,DF,7,3,2.5,0.0,0.0,1.0,0.0,3.0,103.0,1384.0,37.0,40.0,23.0,18.0,5.0,2.0,1.0,34.0,4.0,1.0,7.0,126.0,7.0,41.0,64.0,33.0,2.0,112.0,3.0,3.0,80.0,631.0,420.0,27.0,3.0,84.0,10.0,2.0,1.0,18.0,4.0,2.0
Kurt Zouma,Chelsea,fr FRA,DF,36,32,32.8,5.0,0.0,3.0,0.0,29.0,2087.0,41324.0,538.0,1124.0,403.0,0.0,73.0,28.0,8.0,136.0,30.0,17.0,158.0,2368.0,350.0,1232.0,1231.0,78.0,33.0,2337.0,6.0,8.0,1605.0,8413.0,4767.0,111.0,7.0,1848.0,30.0,15.0,21.0,259.0,116.0,41.0
Kyle Alex John,Everton,eng ENG,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Walker,Manchester City,eng ENG,DF,42,39,38.4,2.0,1.0,3.0,0.0,15.0,2739.0,48540.0,977.0,1260.0,438.0,47.0,57.0,65.0,28.0,360.0,42.0,8.0,63.0,2989.0,84.0,622.0,1987.0,617.0,32.0,2734.0,43.0,65.0,2135.0,10707.0,5485.0,238.0,26.0,2305.0,38.0,22.0,48.0,288.0,46.0,21.0
Kyle Walker-Peters,Southampton,eng ENG,DF,35,35,34.3,0.0,2.0,5.0,0.0,20.0,1613.0,21589.0,715.0,622.0,195.0,24.0,65.0,83.0,26.0,421.0,70.0,15.0,68.0,1993.0,110.0,630.0,1050.0,479.0,60.0,1673.0,50.0,75.0,1224.0,7288.0,4078.0,192.0,45.0,1231.0,45.0,53.0,56.0,275.0,20.0,39.0
Lamare Bogarde,Aston Villa,nl NED,MF,1,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lars Dendoncker,Brighton,be BEL,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leander Dendoncker,Wolves,be BEL,"MF,DF",37,32,31.6,1.0,0.0,4.0,0.0,35.0,1162.0,19322.0,447.0,500.0,169.0,11.0,61.0,49.0,23.0,494.0,59.0,15.0,75.0,1444.0,104.0,447.0,823.0,243.0,59.0,1424.0,11.0,16.0,771.0,3806.0,1886.0,62.0,9.0,1094.0,41.0,17.0,29.0,232.0,83.0,51.0
Leandro Trossard,Brighton,be BEL,"FW,MF",38,30,30.3,5.0,5.0,2.0,0.0,60.0,1085.0,15607.0,429.0,410.0,175.0,72.0,19.0,27.0,6.0,425.0,41.0,4.0,5.0,1421.0,8.0,146.0,607.0,788.0,133.0,1357.0,42.0,68.0,1106.0,6423.0,3212.0,166.0,69.0,1398.0,32.0,38.0,21.0,202.0,6.0,28.0
Lee Grant,Manchester Utd,eng ENG,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leif Davis,Leeds United,eng ENG,DF,4,2,2.0,0.0,0.0,0.0,0.0,0.0,19.0,384.0,3.0,11.0,5.0,0.0,1.0,0.0,0.0,12.0,3.0,1.0,0.0,23.0,5.0,15.0,7.0,3.0,0.0,23.0,1.0,1.0,16.0,139.0,62.0,1.0,0.0,19.0,5.0,3.0,2.0,2.0,0.0,1.0
