Name,Team,Nationalaty,age,CrsINJURY,Matches Played_x,Minutes / Div By 90_x,Goals_x,Asissts_x,Yellows_x,Reds_x,Total Shots_x,Passes Attemted_x,Passes Total Distance_x,Short Passes_x,Medium Passes_x,Long Passes_x,Cross Passes_x,Head Pases_x,Tackeled_x,Tackeled Dribbels_x,Pressure Applying_x,Blocks_x,Shots Blocks_x,Clearence_x,Touches_x,Touches Defencive Penalty Area_x,Touches Defencive 3RD_x,Touches Mid 3RD_x,Touches Attacking 3RD_x,Touches Attacking Penalty Area_x,Touches Live Game_x,Dribbels Succes_x,Dribbels Attempted_x,Carries_x,Carries To Distance_x,Carries Proggresive_x,Carries Proggresive Foword_x,Carries Tackeled_x,Reciving Passes_x,Fouls Commited_x,Fouls Drawn_x,Tackele Won_x,looseBallRecovered_x,Aerial Duals Won_x,Aerial Duals Lost_x,Matches Played_y,Minutes / Div By 90_y,Goals_y,Asissts_y,Yellows_y,Reds_y,Total Shots_y,Passes Attemted_y,Passes Total Distance_y,Short Passes_y,Medium Passes_y,Long Passes_y,Cross Passes_y,Head Pases_y,Tackeled_y,Tackeled Dribbels_y,Pressure Applying_y,Blocks_y,Shots Blocks_y,Clearence_y,Touches_y,Touches Defencive Penalty Area_y,Touches Defencive 3RD_y,Touches Mid 3RD_y,Touches Attacking 3RD_y,Touches Attacking Penalty Area_y,Touches Live Game_y,Dribbels Succes_y,Dribbels Attempted_y,Carries_y,Carries To Distance_y,Carries Proggresive_y,Carries Proggresive Foword_y,Carries Tackeled_y,Reciving Passes_y,Fouls Commited_y,Fouls Drawn_y,Tackele Won_y,looseBallRecovered_y,Aerial Duals Won_y,Aerial Duals Lost_y,Position_AMF,Position_DF,Position_DMF,Position_FW,Position_MF,Christmas-played-games,Number of Inj,inj22,Freq Inj,inj days 20-21,inj days 19-20,inj days 18-19,Sus days 22,sus days 20-21,sus days 19-20,sus days 18-19,Career Suspension days,Career INJ days,Suspended,Knock,Hamstring,Ankle/Foot Injury,Knee Injury,Thigh Muscle Strain,Groin/Pelvis Injury,Illness,Virus,Calf/Shin Injury,Groin Strain,Back Injury,Hip/Thigh Injury,Calf Muscle Strain,Thigh Muscle Rupture,Shoulder Injury,Head Injury,Foot Injury,ACL Knee Ligament Injury,Ankle Ligaments,MCL Knee Ligament Injury,Concussion,Sprained Ankle,Rib Injury,Toe Injury,Achilles tendonitis,Thumb / Wrist Injury
Craig Cathcart,Watford,0,32,0,14,13.3,0,1,3,0,1,453,8234,100,213,131,2,42,12,4,89,29,15,64,577,108,305,248,41,4,537,0,0,249,1026,453,6,1,281,11,4,7,130,36,20,25,21.3,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,19,0,0,0,0,1,0,0,0,2,11.0,0.0,22.0,0.0,0.08493150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.08287671232876713,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Dawson,West Ham,1,31,0,21,18.3,1,0,2,0,21,638,12487,151,302,171,2,29,14,4,86,31,25,53,777,110,403,360,46,26,767,1,1,461,2312,1035,26,4,524,17,7,13,120,57,29,25,24.7,4,0,5,1,20,718,14128,140,328,237,0,44,13,3,145,32,25,133,945,180,575,375,38,22,918,0,0,497,2632,1203,21,0,551,25,18,12,153,65,28,0,1,0,0,0,3,7.0,0.0,19.0,0.0,0.052054794520547946,0.0,0.0,0.019178082191780823,0.0,0.0,0.004383561643835616,0.025753424657534246,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cristiano Ronaldo,Manchester Utd,0,36,0,18,16.2,13,2,4,0,64,501,6126,288,160,22,9,23,2,1,103,5,0,17,679,18,50,305,354,108,649,15,28,406,1945,1086,78,18,824,12,19,2,64,24,42,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009863013698630137,0.019452054794520546,4.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crysencio Summerville,Leeds United,0,20,0,7,2.4,0,0,1,0,2,63,671,31,24,4,5,0,5,2,18,1,0,0,85,2,16,26,47,7,84,3,6,70,340,148,11,5,69,6,6,4,14,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cucho,Watford,0,22,0,14,8.8,2,2,1,0,22,214,2475,79,75,43,28,15,4,1,128,10,0,2,294,6,47,123,150,19,268,16,25,194,1027,623,35,9,284,15,10,4,50,21,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Jones,Liverpool,1,20,0,9,6.7,1,3,0,0,13,308,4726,149,122,30,0,6,9,3,111,2,0,2,364,6,49,231,114,12,361,5,7,278,1530,821,45,11,320,8,12,7,39,2,3,34,21.7,4,5,4,0,36,1226,18805,584,474,130,13,39,28,10,326,30,1,17,1430,26,200,837,513,42,1414,23,38,1121,5800,2923,154,34,1266,29,32,25,158,18,26,0,0,0,0,1,2,4.0,0.16666666666666666,19.0,0.038356164383561646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06575342465753424,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cédric Soares,Arsenal,0,30,0,7,5.4,0,2,2,0,2,83,1144,31,34,13,27,6,3,2,27,4,2,6,99,14,35,41,26,0,83,0,1,49,199,88,4,0,62,5,3,6,14,2,5,24,20.1,0,2,4,0,13,930,12656,423,339,133,81,29,25,10,172,31,4,38,1082,45,272,491,388,18,927,10,17,671,3673,2118,114,16,738,14,12,23,114,15,20,0,1,0,0,0,2,11.0,0.0,5.0,0.08493150684931507,0.5534246575342465,0.043835616438356165,0.0,0.0,0.0,0.0,0.0,0.06888454011741683,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
César Azpilicueta,Chelsea,0,32,0,20,16.4,0,3,1,0,7,1133,15516,511,477,107,38,47,33,13,200,43,7,36,1278,73,353,599,384,34,1171,9,10,772,2988,1758,94,6,967,16,6,18,115,33,21,43,40.1,1,3,7,1,18,2755,41113,1121,1244,309,50,106,77,31,531,60,15,143,3123,200,1106,1498,643,51,2855,8,14,1800,7428,4553,146,14,2251,60,27,49,323,86,68,0,0,1,0,0,3,4.0,0.02,17.0,0.11506849315068493,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0.00410958904109589,0.009246575342465754,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Burn,Brighton,1,29,0,9,6.9,0,0,2,0,3,318,4800,87,166,55,4,22,15,6,70,13,4,22,387,46,190,189,33,4,375,0,1,222,1095,591,15,2,269,13,2,11,51,19,9,32,27.9,1,0,6,0,19,1242,16883,488,572,142,37,85,47,21,310,39,7,95,1516,115,491,732,378,43,1369,17,22,845,4343,2392,78,14,1036,49,10,27,195,99,41,0,1,0,0,0,3,6.0,0.14,26.0,0.06575342465753424,0.09863013698630137,0.0,0.0,0.0,0.0,0.0,0.005479452054794521,0.04678609062170706,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Amartey,Leicester City,0,27,0,14,12.6,1,0,1,0,4,737,13357,235,382,104,1,34,13,5,85,17,8,36,835,70,370,464,43,4,822,4,9,615,2784,1699,49,2,645,14,7,8,97,19,16,17,12.7,1,0,3,0,3,529,8519,169,264,76,0,25,13,7,69,19,5,47,637,75,334,293,45,8,589,1,5,369,1449,790,15,5,396,3,3,9,114,26,17,0,1,0,0,0,2,5.0,0.10666666666666667,5.0,0.2054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18904109589041096,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel James,Leeds United,0,24,0,18,15.2,1,1,0,0,32,287,2775,149,94,27,34,9,21,6,216,11,0,8,441,12,49,153,273,64,431,10,28,313,2100,1264,79,21,477,12,24,13,66,7,19,26,16.9,5,2,3,0,30,464,5064,257,142,24,34,9,20,4,331,18,1,8,637,10,80,253,360,64,633,16,26,457,2877,1734,93,30,639,20,33,16,81,13,16,1,0,0,0,0,1,6.0,0.0,23.0,0.06027397260273973,0.03561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.018835616438356163,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Podence,Wolves,0,26,0,14,6.5,2,2,0,0,19,170,1994,83,53,18,15,6,3,2,57,3,0,0,219,0,27,81,132,16,208,14,23,174,904,628,40,6,254,3,11,3,22,1,8,25,18.6,3,2,3,0,32,636,8742,285,219,96,29,14,18,6,243,7,1,6,818,10,105,414,373,66,793,37,65,646,3275,1920,87,30,820,15,34,7,113,8,21,1,0,0,0,0,1,5.0,0.08,15.0,0.2410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057534246575342465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Ings,Aston Villa,1,29,0,12,9.7,3,2,1,0,12,160,1399,85,43,15,12,14,8,3,160,14,3,6,258,8,30,108,128,55,244,8,16,130,547,288,14,5,328,6,7,3,45,7,25,33,28.0,13,4,1,0,67,519,5196,261,152,63,25,25,25,11,391,47,3,17,818,24,84,376,405,122,805,37,64,550,2252,1033,59,33,1027,29,29,14,109,21,62,0,0,0,1,0,2,15.0,0.22666666666666666,17.0,0.29041095890410956,0.0,0.2876712328767123,0.0,0.0,0.0,0.0,0.0,0.15026343519494204,0.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Welbeck,Brighton,1,31,0,4,2.7,1,0,0,0,4,42,455,24,10,4,0,3,3,0,49,5,0,1,76,2,6,31,44,9,75,2,3,44,228,137,10,9,101,2,4,2,9,5,7,24,17.2,6,1,0,0,33,268,2962,166,63,16,5,12,12,4,255,23,3,11,449,17,44,156,275,94,444,17,28,312,1528,820,44,24,733,21,20,8,61,20,47,1,0,0,0,0,3,27.0,0.7266666666666667,22.0,0.14794520547945206,0.2821917808219178,0.5561643835616439,0.0,0.0,0.0,0.0,0.0,0.268675799086758,0.0,2.0,5.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davinson Sánchez,Tottenham,0,25,0,15,12.9,1,0,2,0,7,335,5900,100,162,66,0,13,17,8,78,16,8,39,427,62,233,194,20,8,421,0,1,251,1284,567,21,4,291,12,6,12,53,22,19,29,28.2,2,0,3,0,12,1428,26663,378,707,317,0,74,58,25,230,35,19,164,1714,248,968,808,24,11,1680,0,0,1069,5090,2269,56,4,1144,37,21,40,256,71,40,0,1,0,0,0,3,4.0,0.07333333333333333,23.0,0.0,0.0136986301369863,0.19452054794520549,0.0,0.0,0.0,0.0,0.00426179604261796,0.026484018264840183,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Declan Rice,West Ham,1,22,0,22,21.6,3,3,5,0,18,1190,21228,439,526,203,21,49,48,15,291,37,13,24,1396,79,392,890,263,31,1378,22,34,986,7073,3535,132,14,1001,31,13,30,217,31,14,35,35.3,2,1,2,0,26,1506,25003,580,628,261,36,64,77,24,495,54,13,46,1800,99,508,1125,327,40,1776,33,37,1197,8223,4320,165,21,1271,27,20,58,315,47,29,0,0,0,0,1,3,3.0,0.06,22.0,0.11506849315068493,0.0,0.03561643835616438,0.013333333333333334,0.0,0.0,0.0,0.0009132420091324201,0.029223744292237442,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dele Alli,Tottenham,1,25,0,15,10.1,2,1,2,0,5,187,2357,97,56,25,6,10,17,5,176,22,5,11,290,22,75,150,85,20,281,5,17,186,792,417,17,16,219,13,14,7,44,9,13,27,13.9,2,5,3,0,25,617,8053,287,228,61,16,11,30,7,319,22,1,6,793,13,98,451,301,50,761,15,33,552,2619,1170,59,32,745,25,33,24,104,15,18,0,0,0,0,1,3,15.0,0.0,17.0,0.049315068493150684,0.13424657534246576,0.26301369863013696,0.0,0.0,0.005479452054794521,0.0,0.008828006088280061,0.06301369863013699,3.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demarai Gray,Everton,1,25,0,18,14.1,5,2,3,0,36,381,5243,143,130,76,31,10,16,7,157,14,0,6,562,8,49,236,341,51,534,18,38,425,3008,1750,95,22,563,8,27,10,65,3,24,2,1.2,0,0,0,0,4,11,116,4,2,2,2,0,2,0,3,0,0,0,16,0,3,3,11,1,15,0,0,13,69,28,2,1,13,0,1,2,2,0,0,1,0,0,0,0,1,7.0,0.03333333333333333,2.0,0.0273972602739726,0.03561643835616438,0.07945205479452055,0.0,0.0,0.0,0.0,0.0,0.029528158295281583,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Diego Llorente,Leeds United,0,28,0,15,13.2,1,0,4,0,5,656,12252,123,354,164,0,31,17,8,166,35,9,48,789,123,479,351,26,5,769,6,8,506,3752,2450,31,5,516,14,14,11,123,25,21,15,13.4,1,0,1,0,8,665,13050,108,405,136,2,16,39,16,250,25,13,72,839,158,559,311,20,9,823,5,5,509,3672,2231,32,7,525,24,12,27,117,40,26,0,1,0,0,0,1,12.0,0.22666666666666666,16.0,0.3452054794520548,0.09863013698630137,0.30684931506849317,0.0,0.0,0.052054794520547946,0.0,0.0365296803652968,0.07557077625570777,10.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitris Giannoulis,Norwich City,0,26,1,11,6.6,0,1,1,0,2,311,3794,139,117,44,18,9,14,8,80,18,2,11,392,32,157,174,91,7,338,16,27,260,1305,763,28,3,240,5,18,8,53,3,4,16,14.5,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,18,0,0,0,0,1,0,0,0,1,1.0,0.06666666666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diogo Dalot,Manchester Utd,0,22,0,10,6.6,0,0,2,0,4,306,4987,107,132,62,22,17,18,6,62,6,2,17,376,19,99,209,104,9,318,5,13,199,1009,623,31,6,224,8,1,13,59,15,3,1,1.0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6.0,0.0,23.0,0.0,0.34794520547945207,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.1178082191780822,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diogo Jota,Liverpool,0,25,0,22,17.0,12,1,2,0,62,476,5810,227,176,37,8,19,23,4,333,13,3,5,715,11,67,317,377,113,711,23,48,490,2391,1567,81,35,832,24,34,16,89,22,50,30,19.6,13,1,2,0,68,655,7520,336,210,67,23,19,18,6,409,20,2,4,934,10,80,420,509,139,930,33,67,685,3886,2413,118,45,999,38,42,12,109,22,54,0,0,0,1,0,2,10.0,0.03333333333333333,23.0,0.2328767123287671,0.1232876712328767,0.1506849315068493,0.0,0.0,0.0,0.0,0.0,0.0578386605783866,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Calvert Lewin,Everton,1,24,0,3,2.8,3,0,0,0,9,49,375,28,10,2,0,5,0,0,20,1,1,2,84,3,10,34,41,15,77,0,2,34,99,22,1,1,119,3,5,0,12,10,16,39,36.7,21,1,3,0,100,669,7196,369,193,53,15,52,17,2,347,31,8,31,1067,43,96,480,545,156,1049,20,46,555,3007,1148,63,50,1604,46,50,13,115,143,147,0,0,0,1,0,1,9.0,0.22,5.0,0.11506849315068493,0.0,0.07945205479452055,0.0,0.0,0.0,0.0,0.0,0.10513698630136986,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Thompson,Brentford,1,21,1,2,2.0,0,1,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7.3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny van de Beek,Manchester Utd,0,24,0,12,4.1,1,0,1,0,4,151,2279,74,54,16,1,6,12,3,55,3,2,5,191,10,60,109,30,5,190,4,6,120,427,182,11,8,146,9,4,9,30,4,5,36,16.3,1,2,1,0,8,536,6995,293,190,30,7,12,23,8,177,13,2,9,630,15,110,340,212,42,624,16,21,380,1641,836,38,12,571,13,11,24,88,7,8,0,0,0,0,1,3,4.0,0.0,23.0,0.1232876712328767,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.048287671232876715,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Luiz,Aston Villa,0,23,0,13,11.7,0,3,3,0,9,491,7610,185,172,117,11,25,26,10,203,23,5,13,631,37,157,341,167,2,575,8,18,354,1910,908,39,8,382,20,20,16,124,17,16,34,31.1,0,3,10,1,26,1431,25159,472,596,302,14,93,63,18,617,60,18,49,1701,109,493,994,330,22,1635,24,33,1022,6002,3334,111,19,1101,69,55,43,375,40,43,0,0,0,0,1,2,6.0,0.2733333333333333,17.0,0.0,0.0,0.1726027397260274,0.0,0.01643835616438356,0.0,0.021917808219178082,0.005479452054794521,0.0426614481409002,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight McNeil,Burnley,1,22,0,17,16.6,0,1,2,0,21,504,7034,163,165,134,58,9,34,9,306,42,9,8,696,29,133,330,298,17,663,28,53,523,3442,1529,83,25,506,14,25,19,128,9,9,40,37.9,2,5,2,0,29,1336,18456,452,429,369,136,34,43,11,585,58,6,27,1696,49,281,895,706,51,1542,66,114,1222,8017,3476,172,62,1307,16,51,25,272,22,30,0,0,0,0,1,1,5.0,0.0,23.0,0.057534246575342465,0.057534246575342465,0.0,0.0,0.0,0.0,0.0,0.0,0.019178082191780823,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Nketiah,Arsenal,1,22,0,6,3.4,5,0,0,0,15,23,354,9,13,1,4,1,3,0,7,1,0,0,36,0,6,18,14,5,36,0,0,28,177,117,5,1,33,6,5,3,3,0,1,29,13.6,6,1,2,0,41,216,2536,122,64,9,6,3,11,0,200,13,3,4,342,5,30,148,185,67,328,14,25,239,1122,465,29,14,441,24,25,8,30,8,29,1,0,0,0,0,2,1.0,0.22,5.0,0.0,0.0,0.0,0.0,0.0,0.030136986301369864,0.0,0.00502283105022831,0.015068493150684932,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edinson Cavani,Manchester Utd,0,34,0,8,3.1,1,0,1,0,8,88,1069,46,25,11,0,1,3,2,42,5,0,3,124,5,21,42,66,16,124,0,0,65,157,29,3,4,142,5,1,2,9,2,6,39,24.4,17,5,6,0,61,488,6367,243,153,51,11,15,25,5,341,10,1,12,687,14,67,288,347,115,671,13,23,369,1278,402,22,14,918,34,25,19,96,13,27,0,0,0,1,0,3,23.0,0.4866666666666667,23.0,0.14520547945205478,0.2273972602739726,0.2054794520547945,0.0,0.0273972602739726,0.0,0.0,0.0035007610350076103,0.05707762557077625,3.0,5.0,0.0,1.0,1.0,5.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson,Tottenham,0,22,0,16,13.0,0,0,3,0,3,578,7120,280,211,55,28,27,50,16,245,27,2,28,723,42,259,297,201,13,611,8,9,373,1774,1037,49,12,418,18,23,20,93,11,18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2.0,0.1,23.0,0.038356164383561646,0.0,0.0,0.0,0.01643835616438356,0.0273972602739726,0.0,0.0073059360730593605,0.013242009132420091,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emi Buendía,Aston Villa,0,25,0,16,10.9,1,2,1,0,15,378,4770,190,108,58,16,5,24,5,207,10,1,3,499,16,77,229,229,26,465,12,20,335,1472,806,45,31,416,8,25,18,68,10,17,41,37.4,15,15,8,2,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,79,65,0,0,0,1,0,0,0,0,2,5.0,0.06666666666666667,5.0,0.0,0.03287671232876712,0.0,0.0,0.0,0.0,0.03561643835616438,0.12602739726027398,0.023744292237442923,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Krafth,Newcastle Utd,0,27,0,7,6.0,0,1,1,0,2,169,2332,69,65,30,6,6,4,4,58,8,5,16,209,27,125,66,25,3,187,0,0,114,476,249,7,0,126,6,4,2,22,1,7,20,17.8,1,0,4,0,9,557,7198,221,218,90,15,28,23,10,169,33,10,56,704,87,349,253,136,9,594,2,6,332,1603,821,37,4,359,18,11,18,104,22,22,0,1,0,0,0,1,6.0,0.02,5.0,0.01643835616438356,0.40821917808219177,0.0,0.0,0.0,0.0,0.0,0.0,0.052303860523038606,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emile Smith Rowe,Arsenal,1,21,0,19,15.1,8,2,0,0,27,473,6254,245,161,46,17,11,13,1,148,11,0,7,613,13,89,316,273,37,593,22,34,449,2685,1791,88,23,537,3,19,11,84,5,12,33,24.5,4,7,1,0,24,986,13149,525,358,56,31,23,21,8,353,23,1,18,1200,22,204,549,531,82,1184,19,49,897,4832,2745,125,26,1139,14,27,17,140,9,16,1,0,0,0,0,2,12.0,0.04,16.0,0.16986301369863013,0.049315068493150684,0.410958904109589,0.0,0.0,0.0,0.0,0.0,0.1293150684931507,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
